point_name,month_year,TBOT_avg,PRECTmms_total_mm
2_6_89_96812,1996-11,279.9089,225.92332
2_6_89_96812,1996-12,276.63394,885.2434
2_6_89_96812,1997-01,275.88034,354.17792
2_6_89_96812,1997-02,277.78653,23.926712
2_6_89_96812,1997-03,280.17737,86.22893
2_6_89_96812,1997-04,281.61392,138.65019
2_6_89_96812,1997-05,289.62927,20.80307
2_6_89_96812,1997-06,290.8233,52.132202
2_6_89_96812,1997-07,295.9846,2.8537903
2_6_89_96812,1997-08,293.97586,22.806992
2_6_89_96812,1997-09,290.09634,45.88516
2_6_89_96812,1997-10,283.56052,141.65822
2_6_89_96812,1997-11,279.85074,275.93555
2_6_89_96812,1997-12,275.35834,137.78278
2_6_89_96812,1998-01,276.1177,839.3583
2_6_89_96812,1998-02,274.72244,600.4425
2_6_89_96812,1998-03,277.8345,277.36993
2_6_89_96812,1998-04,280.50925,113.62793
2_6_89_96812,1998-05,281.43436,202.44505
2_6_89_96812,1998-06,289.95087,27.443085
2_6_89_96812,1998-07,296.76953,16.952057
2_6_89_96812,1998-08,297.07816,0.1484375
2_6_89_96812,1998-09,293.06982,1.5892271
2_6_89_96812,1998-10,283.63,32.49687
2_6_89_96812,1998-11,276.87082,547.5179
2_6_89_96812,1998-12,273.78403,137.5668
2_6_89_96812,1999-01,276.25092,323.64572
2_6_89_96812,1999-02,274.07358,518.9209
2_6_89_96812,1999-03,275.05673,173.24239
2_6_89_96812,1999-04,280.19556,85.61862
2_6_89_96812,1999-05,286.0742,33.994705
2_6_89_96812,1999-06,290.83063,6.227585
2_6_89_96812,1999-07,294.37778,0.6639404
2_6_89_96812,1999-08,293.27847,8.041824
2_6_89_96812,1999-09,293.30316,0.1438179
2_6_89_96812,1999-10,287.59116,94.96387
2_6_89_96812,1999-11,280.3607,290.6562
2_6_89_96812,1999-12,276.9324,49.2414
2_6_89_96812,2000-01,275.14542,477.43146
2_6_89_96812,2000-02,276.873,432.57074
2_6_89_96812,2000-03,278.95377,93.72148
2_6_89_96812,2000-04,283.5306,120.87349
2_6_89_96812,2000-05,285.97556,48.760483
2_6_89_96812,2000-06,293.69562,32.2834
2_6_89_96812,2000-07,294.37732,7.2921753
2_6_89_96812,2000-08,294.9308,0.2515869
2_6_89_96812,2000-09,290.12292,22.163376
2_6_89_96812,2000-10,283.90134,128.6903
2_6_89_96812,2000-11,276.66132,46.48114
2_6_89_96812,2000-12,277.74872,128.13254
2_6_89_96812,2001-01,275.62488,93.65988
2_6_89_96812,2001-02,274.30762,223.02472
2_6_89_96812,2001-03,280.76184,75.148
2_6_89_96812,2001-04,279.87878,80.99712
2_6_89_96812,2001-05,291.04596,13.801369
2_6_89_96812,2001-06,291.29068,48.559853
2_6_89_96812,2001-07,295.61862,0.01550293
2_6_89_96812,2001-08,295.55,0.08062744
2_6_89_96812,2001-09,291.94077,28.225653
2_6_89_96812,2001-10,287.01544,112.99129
2_6_89_96812,2001-11,279.54532,396.23337
2_6_89_96812,2001-12,274.14725,434.29977
2_6_89_96812,2002-01,273.0366,191.16724
2_6_89_96812,2002-02,277.10776,164.0994
2_6_89_96812,2002-03,277.28384,116.538765
2_6_89_96812,2002-04,282.82443,68.224815
2_6_89_96812,2002-05,286.04926,40.77305
2_6_89_96812,2002-06,293.0687,0.22525024
2_6_89_96812,2002-07,297.82837,0.74780273
2_6_89_96812,2002-08,295.77386,0.34240723
2_6_89_96812,2002-09,292.05115,0.60169405
2_6_89_96812,2002-10,286.12698,1.1656915
2_6_89_96812,2002-11,281.236,262.93158
2_6_89_96812,2002-12,276.20834,718.20306
2_6_89_96812,2003-01,279.59763,291.73575
2_6_89_96812,2003-02,277.08353,89.29111
2_6_89_96812,2003-03,279.0436,176.08447
2_6_89_96812,2003-04,277.2167,285.11584
2_6_89_96812,2003-05,286.49472,35.80838
2_6_89_96812,2003-06,294.6064,0.016235352
2_6_89_96812,2003-07,298.21036,3.336914
2_6_89_96812,2003-08,294.188,15.90448
2_6_89_96812,2003-09,292.92563,3.479144
2_6_89_96812,2003-10,287.41275,0.5847893
2_6_89_96812,2003-11,276.4305,160.76154
2_6_89_96812,2003-12,275.00143,515.99585
2_6_89_96812,2004-01,275.11703,200.99704
2_6_89_96812,2004-02,275.18402,425.9921
2_6_89_96812,2004-03,282.53546,81.88247
2_6_89_96812,2004-04,284.1211,87.40135
2_6_89_96812,2004-05,286.95142,31.814262
2_6_89_96812,2004-06,292.7428,9.721558
2_6_89_96812,2004-07,296.44424,1.2410278
2_6_89_96812,2004-08,295.14163,2.0788574
2_6_89_96812,2004-09,290.3752,1.6518667
2_6_89_96812,2004-10,283.7894,193.03413
2_6_89_96812,2004-11,279.13998,60.502373
2_6_89_96812,2004-12,276.78427,441.90747
2_6_89_96812,2005-01,276.00018,257.55524
2_6_89_96812,2005-02,277.97296,144.85513
2_6_89_96812,2005-03,280.14978,244.1587
2_6_89_96812,2005-04,280.32474,117.15889
2_6_89_96812,2005-05,285.8763,202.34254
2_6_89_96812,2005-06,288.16498,65.57222
2_6_89_96812,2005-07,297.8247,0.21380615
2_6_89_96812,2005-08,296.6288,0.17077637
2_6_89_96812,2005-09,290.11987,2.5312138
2_6_89_96812,2005-10,285.06287,59.465942
2_6_89_96812,2005-11,279.10196,304.01437
2_6_89_96812,2005-12,276.83347,657.74805
2_6_89_96812,2006-01,275.00153,422.71414
2_6_89_96812,2006-02,277.30795,276.71948
2_6_89_96812,2006-03,273.85574,451.8133
2_6_89_96812,2006-04,280.23428,284.80234
2_6_89_96812,2006-05,288.28906,25.230362
2_6_89_96812,2006-06,293.8929,4.6633606
2_6_89_96812,2006-07,298.67987,2.9919434
2_6_89_96812,2006-08,295.03915,0.41177368
2_6_89_96812,2006-09,291.50824,0.037613392
2_6_89_96812,2006-10,284.9767,12.261838
2_6_89_96812,2006-11,277.91214,219.28596
2_6_89_96812,2006-12,275.93106,379.42828
2_6_89_96812,2007-01,274.62006,29.973003
2_6_89_96812,2007-02,276.9644,350.59555
2_6_89_96812,2007-03,281.39276,52.69655
2_6_89_96812,2007-04,282.65012,52.70955
2_6_89_96812,2007-05,288.81006,31.9478
2_6_89_96812,2007-06,292.12836,1.1725006
2_6_89_96812,2007-07,296.46616,16.723557
2_6_89_96812,2007-08,294.84756,0.19250488
2_6_89_96812,2007-09,289.8993,8.929451
2_6_89_96812,2007-10,283.16348,220.30823
2_6_89_96812,2007-11,281.15903,37.270752
2_6_89_96812,2007-12,272.73502,345.49094
2_6_89_96812,2008-01,273.05487,500.83466
2_6_89_96812,2008-02,276.02112,141.77058
2_6_89_96812,2008-03,276.94208,50.469128
2_6_89_96812,2008-04,280.11987,30.69764
2_6_89_96812,2008-05,287.26965,9.69854
2_6_89_96812,2008-06,292.20883,0.37561035
2_6_89_96812,2008-07,297.16602,0.50966644
2_6_89_96812,2008-08,295.22134,0.12072754
2_6_89_96812,2008-09,292.8025,0.48001063
2_6_89_96812,2008-10,285.74796,63.173355
2_6_89_96812,2008-11,281.1236,176.72131
2_6_89_96812,2008-12,274.167,225.91678
2_6_89_96812,2009-01,277.457,49.876957
2_6_89_96812,2009-02,275.5944,361.82568
2_6_89_96812,2009-03,277.23657,197.53885
2_6_89_96812,2009-04,281.6756,64.856674
2_6_89_96812,2009-05,288.71768,165.10869
2_6_89_96812,2009-06,290.88083,55.76805
2_6_89_96812,2009-07,297.10388,0.2736206
2_6_89_96812,2009-08,295.39908,1.0344696
2_6_89_96812,2009-09,292.8652,1.2838854
2_6_89_96812,2009-10,283.7125,86.84427
2_6_89_96812,2009-11,278.45975,99.4485
2_6_89_96812,2009-12,274.55258,207.61453
2_6_89_96812,2010-01,276.93927,296.53674
2_6_89_96812,2010-02,276.86734,214.39081
2_6_89_96812,2010-03,277.78516,192.69775
2_6_89_96812,2010-04,278.68356,196.7985
2_6_89_96812,2010-05,282.1392,75.749344
2_6_89_96812,2010-06,290.06125,29.59665
2_6_89_96812,2010-07,297.46686,0.4418335
2_6_89_96812,2010-08,294.5921,0.32373047
2_6_89_96812,2010-09,291.2667,32.75652
2_6_89_96812,2010-10,285.66666,168.5323
2_6_89_96812,2010-11,277.12335,145.12569
2_6_89_96812,2010-12,275.06738,466.85938
2_6_89_96812,2011-01,276.91882,83.05501
2_6_89_96812,2011-02,274.28403,147.72467
2_6_89_96812,2011-03,275.9414,535.9479
2_6_89_96812,2011-04,278.91617,65.133865
2_6_89_96812,2011-05,282.96164,118.022736
2_6_89_96812,2011-06,289.08328,110.53052
2_6_89_96812,2011-07,294.79333,0.0
2_6_89_96812,2011-08,295.42212,0.0
2_6_89_96812,2011-09,294.2526,1.7396717
2_6_89_96812,2011-10,285.50784,90.1418
2_6_89_96812,2011-11,277.14505,123.09549
2_6_89_96812,2011-12,277.13675,29.187267
2_6_89_96812,2012-01,276.58102,250.36569
2_6_89_96812,2012-02,276.62946,34.92601
2_6_89_96812,2012-03,276.21478,458.07318
2_6_89_96812,2012-04,281.28812,132.20407
2_6_89_96812,2012-05,287.37427,23.946716
2_6_89_96812,2012-06,290.0834,28.151955
2_6_89_96812,2012-07,295.54565,0.31659698
2_6_89_96812,2012-08,297.0474,1.6845703
2_6_89_96812,2012-09,293.659,0.046512127
2_6_89_96812,2012-10,285.12357,111.43296
2_6_89_96812,2012-11,280.1456,262.85248
2_6_89_96812,2012-12,273.82507,576.03687
2_6_89_96812,2013-01,274.9765,27.829666
2_6_89_96812,2013-02,276.02545,29.47821
2_6_89_96812,2013-03,279.9958,128.18358
2_6_89_96812,2013-04,283.42853,51.261826
2_6_89_96812,2013-05,287.54733,42.473785
2_6_89_96812,2013-06,292.8189,21.067627
2_6_89_96812,2013-07,298.0172,2.293686
2_6_89_96812,2013-08,294.57608,3.777832
2_6_89_96812,2013-09,289.6755,77.3846
2_6_89_96812,2013-10,284.68207,0.45126343
2_6_89_96812,2013-11,280.23642,59.882027
2_6_89_96812,2013-12,276.2623,11.900726
2_6_89_96812,2014-01,280.03674,46.337036
2_6_89_96812,2014-02,277.1141,341.9251
2_6_89_96812,2014-03,280.21832,339.52167
2_6_89_96812,2014-04,283.09244,37.314377
2_6_89_96812,2014-05,288.07178,5.7899246
2_6_89_96812,2014-06,293.25336,10.481567
2_6_89_96812,2014-07,297.99197,2.3558884
2_6_89_96812,2014-08,295.73267,2.3374405
2_6_89_96812,2014-09,292.64728,23.294891
2_6_89_96812,2014-10,286.96283,141.6214
2_6_89_96812,2014-11,280.41098,131.41406
2_6_89_96812,2014-12,277.54242,518.25586
2_6_89_96812,2015-01,280.96463,43.386368
2_6_89_96812,2015-02,281.7026,330.39523
2_6_89_96812,2015-03,283.59183,22.46244
2_6_89_96812,2015-04,283.50275,39.409317
2_6_89_96812,2015-05,287.84244,13.86467
2_6_89_96812,2015-06,296.20798,3.8398514
2_6_89_96812,2015-07,296.63303,21.81247
2_6_89_96812,2015-08,295.5361,0.123413086
2_6_89_96812,2015-09,291.35126,27.15361
2_6_89_96812,2015-10,288.3833,23.9535
2_6_89_96812,2015-11,277.4811,61.607086
2_6_89_96812,2015-12,273.5495,513.36304
2_6_89_96812,2016-01,275.6991,499.66864
2_6_89_96812,2016-02,279.74146,106.23569
2_6_89_96812,2016-03,279.71716,457.13177
2_6_89_96812,2016-04,284.85333,64.18004
2_6_89_96812,2016-05,288.18338,32.302887
2_6_89_96812,2016-06,293.50925,2.1354065
2_6_89_96812,2016-07,296.4116,0.11608887
2_6_89_96812,2016-08,296.64377,0.061279297
2_6_89_96812,2016-09,291.76636,0.4916683
2_6_89_96812,2016-10,283.63757,356.5175
2_6_89_96812,2016-11,279.75092,196.31058
2_6_89_96812,2016-12,274.13452,304.03314
2_6_89_96812,2017-01,274.10785,608.8483
2_6_89_96812,2017-02,276.102,651.5272
2_6_89_96812,2017-03,279.8356,217.25021
2_6_89_96812,2017-04,280.27744,233.55252
2_6_89_96812,2017-05,288.9243,12.805756
2_6_89_96812,2017-06,293.8539,30.101868
2_6_89_96812,2017-07,298.77097,0.1816101
2_6_89_96812,2017-08,298.925,0.15179443
2_6_89_96812,2017-09,292.37256,6.756469
2_6_89_96812,2017-10,286.28674,25.668373
2_6_89_96812,2017-11,279.0593,344.23486
2_6_89_96812,2017-12,278.89493,22.520775
2_6_89_96812,2018-01,278.52408,260.651
2_6_89_96812,2018-02,276.95325,11.246567
2_6_89_96812,2018-03,277.30444,364.51895
2_6_89_96812,2018-04,282.36215,143.15869
2_6_89_96812,2018-05,289.24667,27.78006
2_6_89_96812,2018-06,293.83078,0.98472595
2_6_89_96812,2018-07,299.17355,3.0792847
2_6_89_96812,2018-08,296.6876,0.10308838
2_6_89_96812,2018-09,291.57095,1.5471339
2_6_89_96812,2018-10,286.15326,34.66765
2_6_89_96812,2018-11,281.82742,224.13387
2_6_89_96812,2018-12,276.14725,278.81555
2_6_89_96812,2019-01,277.83932,319.34814
2_6_89_96812,2019-02,272.27054,543.01434
2_6_89_96812,2019-03,277.84198,232.72687
2_6_89_96812,2019-04,284.0464,160.01854
2_6_89_96812,2019-05,286.91827,105.21445
2_6_89_96812,2019-06,293.86752,0.51327515
2_6_89_96812,2019-07,296.25067,0.25048828
2_6_89_96812,2019-08,296.63812,4.2115326
2_6_89_96812,2019-09,290.57278,21.154621
2_6_89_96812,2019-10,283.771,2.6700668
2_6_89_96812,2019-11,282.46353,46.021378
2_6_89_96812,2019-12,276.36615,354.74854
2_6_89_96812,2020-01,275.83365,282.3941
2_6_89_96812,2020-02,278.89145,1.7393799
2_6_89_96812,2020-03,277.9911,158.87285
2_6_89_96812,2020-04,283.9334,45.978477
2_6_89_96812,2020-05,287.6656,148.95963
2_6_89_96812,2020-06,292.80905,11.777588
2_6_89_96812,2020-07,297.50235,0.3182373
2_6_89_96812,2020-08,298.04205,0.24745178
2_6_89_96812,2020-09,294.8558,0.63206244
2_6_89_96812,2020-10,289.2429,1.6521219
2_6_89_96812,2020-11,279.13638,116.40488
2_6_89_96812,2020-12,276.84552,114.63857
2_6_93_57608,1951-01,270.18445,191.29156
2_6_93_57608,1951-02,271.55734,143.06247
2_6_93_57608,1951-03,272.6511,79.58774
2_6_93_57608,1951-04,281.09705,39.54334
2_6_93_57608,1951-05,283.56015,56.68721
2_6_93_57608,1951-06,290.465,2.384735
2_6_93_57608,1951-07,293.05725,0.0
2_6_93_57608,1951-08,291.8354,8.718384
2_6_93_57608,1951-09,289.1521,16.113396
2_6_93_57608,1951-10,279.71738,144.92273
2_6_93_57608,1951-11,274.5599,210.17274
2_6_93_57608,1951-12,269.5093,367.182
2_6_93_57608,1952-01,268.945,313.2373
2_6_93_57608,1952-02,271.55832,164.30373
2_6_93_57608,1952-03,271.50757,120.83594
2_6_93_57608,1952-04,278.97583,21.966743
2_6_93_57608,1952-05,282.8166,30.5089
2_6_93_57608,1952-06,285.87512,44.41676
2_6_93_57608,1952-07,294.36627,6.5039177
2_6_93_57608,1952-08,291.78986,7.5064774
2_6_93_57608,1952-09,288.54202,50.129025
2_6_93_57608,1952-10,286.4953,1.1498947
2_6_93_57608,1952-11,274.68393,84.35291
2_6_93_57608,1952-12,271.51154,385.8573
2_6_93_57608,1953-01,274.24908,318.13824
2_6_93_57608,1953-02,272.51193,56.07624
2_6_93_57608,1953-03,273.19675,126.10597
2_6_93_57608,1953-04,276.6147,58.626595
2_6_93_57608,1953-05,278.99524,99.71215
2_6_93_57608,1953-06,284.69037,44.785694
2_6_93_57608,1953-07,293.93698,0.29262543
2_6_93_57608,1953-08,289.6807,12.192177
2_6_93_57608,1953-09,289.96185,7.211008
2_6_93_57608,1953-10,281.4795,58.33152
2_6_93_57608,1953-11,276.04608,195.33514
2_6_93_57608,1953-12,273.7217,97.61512
2_6_93_57608,1954-01,270.44595,390.35632
2_6_93_57608,1954-02,275.76862,153.67258
2_6_93_57608,1954-03,272.57526,89.551506
2_6_93_57608,1954-04,279.34055,106.986046
2_6_93_57608,1954-05,285.42413,11.578598
2_6_93_57608,1954-06,286.17883,26.640408
2_6_93_57608,1954-07,292.39066,2.8634758
2_6_93_57608,1954-08,288.72964,4.656006
2_6_93_57608,1954-09,285.89023,0.536143
2_6_93_57608,1954-10,280.8806,14.000332
2_6_93_57608,1954-11,278.18597,137.75128
2_6_93_57608,1954-12,271.05374,148.68764
2_6_93_57608,1955-01,269.32892,69.409775
2_6_93_57608,1955-02,270.5056,41.879948
2_6_93_57608,1955-03,272.15103,45.241463
2_6_93_57608,1955-04,273.5451,105.43931
2_6_93_57608,1955-05,282.8595,2.8114967
2_6_93_57608,1955-06,288.49545,4.412018
2_6_93_57608,1955-07,290.34097,3.0755787
2_6_93_57608,1955-08,293.28122,1.4035912
2_6_93_57608,1955-09,287.5031,23.169512
2_6_93_57608,1955-10,281.92914,35.347603
2_6_93_57608,1955-11,273.75403,147.8058
2_6_93_57608,1955-12,271.59314,374.1498
2_6_93_57608,1956-01,271.42032,342.8272
2_6_93_57608,1956-02,269.53674,204.36128
2_6_93_57608,1956-03,273.42755,45.10459
2_6_93_57608,1956-04,278.71844,40.357502
2_6_93_57608,1956-05,283.97043,79.6351
2_6_93_57608,1956-06,288.18045,0.86081696
2_6_93_57608,1956-07,293.8966,14.64603
2_6_93_57608,1956-08,290.78735,1.1543083
2_6_93_57608,1956-09,287.03775,29.942062
2_6_93_57608,1956-10,278.9127,111.68108
2_6_93_57608,1956-11,277.1439,29.776443
2_6_93_57608,1956-12,273.90573,79.91151
2_6_93_57608,1957-01,267.60907,126.381744
2_6_93_57608,1957-02,273.53308,166.96164
2_6_93_57608,1957-03,274.1019,171.89001
2_6_93_57608,1957-04,278.0167,64.34156
2_6_93_57608,1957-05,282.83066,103.14529
2_6_93_57608,1957-06,289.72586,9.313339
2_6_93_57608,1957-07,291.299,6.352413
2_6_93_57608,1957-08,289.35678,3.5426254
2_6_93_57608,1957-09,288.34976,66.850204
2_6_93_57608,1957-10,279.0455,72.89626
2_6_93_57608,1957-11,274.22864,75.911865
2_6_93_57608,1957-12,273.7941,225.78696
2_6_93_57608,1958-01,272.98285,218.92368
2_6_93_57608,1958-02,274.1156,329.75745
2_6_93_57608,1958-03,271.70477,184.05667
2_6_93_57608,1958-04,277.17352,87.06201
2_6_93_57608,1958-05,286.242,15.585434
2_6_93_57608,1958-06,287.7394,32.480328
2_6_93_57608,1958-07,293.48392,26.339218
2_6_93_57608,1958-08,293.61887,12.533371
2_6_93_57608,1958-09,286.92352,6.5987377
2_6_93_57608,1958-10,283.59027,2.499909
2_6_93_57608,1958-11,276.06418,61.34969
2_6_93_57608,1958-12,276.44467,123.11915
2_6_93_57608,1959-01,272.18707,232.03467
2_6_93_57608,1959-02,271.73428,251.12158
2_6_93_57608,1959-03,274.67947,44.043243
2_6_93_57608,1959-04,279.88864,15.397043
2_6_93_57608,1959-05,280.38333,44.89401
2_6_93_57608,1959-06,288.83377,3.6688232
2_6_93_57608,1959-07,293.95795,5.771057
2_6_93_57608,1959-08,290.88782,21.154129
2_6_93_57608,1959-09,284.0522,48.62439
2_6_93_57608,1959-10,282.52426,46.953682
2_6_93_57608,1959-11,278.24323,4.0226135
2_6_93_57608,1959-12,273.71832,39.929153
2_6_93_57608,1960-01,270.328,167.61838
2_6_93_57608,1960-02,271.5776,188.58115
2_6_93_57608,1960-03,275.3901,181.7687
2_6_93_57608,1960-04,277.17612,59.217537
2_6_93_57608,1960-05,280.79004,83.28825
2_6_93_57608,1960-06,291.11273,0.9323273
2_6_93_57608,1960-07,294.50784,13.848907
2_6_93_57608,1960-08,290.52222,4.3630943
2_6_93_57608,1960-09,288.66193,10.762389
2_6_93_57608,1960-10,281.22983,39.125736
2_6_93_57608,1960-11,273.6869,197.33728
2_6_93_57608,1960-12,272.9257,141.83884
2_6_93_57608,1961-01,274.67474,104.85095
2_6_93_57608,1961-02,273.08185,137.3439
2_6_93_57608,1961-03,272.8122,170.51013
2_6_93_57608,1961-04,277.5197,32.296074
2_6_93_57608,1961-05,281.03268,53.588497
2_6_93_57608,1961-06,291.38016,24.512337
2_6_93_57608,1961-07,293.52402,5.8601913
2_6_93_57608,1961-08,292.52972,19.091347
2_6_93_57608,1961-09,284.7821,21.55742
2_6_93_57608,1961-10,280.8411,70.76205
2_6_93_57608,1961-11,274.3244,163.4407
2_6_93_57608,1961-12,271.18805,78.51697
2_6_93_57608,1962-01,271.4809,39.61374
2_6_93_57608,1962-02,271.7881,210.78094
2_6_93_57608,1962-03,272.23038,98.72676
2_6_93_57608,1962-04,280.32907,28.728497
2_6_93_57608,1962-05,281.0014,18.04252
2_6_93_57608,1962-06,288.82718,1.1308079
2_6_93_57608,1962-07,292.88144,1.7558632
2_6_93_57608,1962-08,289.96307,37.88037
2_6_93_57608,1962-09,288.62436,12.857995
2_6_93_57608,1962-10,281.60632,347.57043
2_6_93_57608,1962-11,276.81586,80.48709
2_6_93_57608,1962-12,275.4854,88.71888
2_6_93_57608,1963-01,272.22333,57.019836
2_6_93_57608,1963-02,277.5584,162.49413
2_6_93_57608,1963-03,273.12668,146.66127
2_6_93_57608,1963-04,273.70218,137.39865
2_6_93_57608,1963-05,283.5914,72.27766
2_6_93_57608,1963-06,287.00726,18.40754
2_6_93_57608,1963-07,289.8108,0.9074631
2_6_93_57608,1963-08,290.9077,3.5905151
2_6_93_57608,1963-09,288.98895,3.4011233
2_6_93_57608,1963-10,282.05182,79.953766
2_6_93_57608,1963-11,274.75433,200.84993
2_6_93_57608,1963-12,274.88675,33.472256
2_6_93_57608,1964-01,271.42892,248.30339
2_6_93_57608,1964-02,272.7885,9.591431
2_6_93_57608,1964-03,272.65067,76.940445
2_6_93_57608,1964-04,277.21262,6.3925858
2_6_93_57608,1964-05,280.9021,34.090252
2_6_93_57608,1964-06,286.34305,27.918282
2_6_93_57608,1964-07,292.3611,1.6178398
2_6_93_57608,1964-08,290.74338,2.0104523
2_6_93_57608,1964-09,286.4298,10.45394
2_6_93_57608,1964-10,284.2023,41.6441
2_6_93_57608,1964-11,273.04214,171.4346
2_6_93_57608,1964-12,271.56,489.14227
2_6_93_57608,1965-01,272.6901,234.03772
2_6_93_57608,1965-02,273.40033,20.527039
2_6_93_57608,1965-03,275.5428,17.177883
2_6_93_57608,1965-04,277.3594,124.03213
2_6_93_57608,1965-05,281.92703,13.361912
2_6_93_57608,1965-06,288.38705,19.639893
2_6_93_57608,1965-07,292.19833,8.300095
2_6_93_57608,1965-08,290.18536,61.868126
2_6_93_57608,1965-09,285.4014,1.8762436
2_6_93_57608,1965-10,284.93607,7.743107
2_6_93_57608,1965-11,275.78754,273.29388
2_6_93_57608,1965-12,270.76575,212.61893
2_6_93_57608,1966-01,270.89597,175.16037
2_6_93_57608,1966-02,270.49588,80.77481
2_6_93_57608,1966-03,274.53445,124.933846
2_6_93_57608,1966-04,279.96124,37.930943
2_6_93_57608,1966-05,285.8239,27.479103
2_6_93_57608,1966-06,287.0805,11.108585
2_6_93_57608,1966-07,290.55927,3.7429466
2_6_93_57608,1966-08,292.63223,2.5739136
2_6_93_57608,1966-09,287.04672,21.263725
2_6_93_57608,1966-10,282.56354,3.3023062
2_6_93_57608,1966-11,275.89096,212.22388
2_6_93_57608,1966-12,272.43234,234.36597
2_6_93_57608,1967-01,272.1369,285.24612
2_6_93_57608,1967-02,273.86993,22.068542
2_6_93_57608,1967-03,272.35318,174.71213
2_6_93_57608,1967-04,271.40094,171.05133
2_6_93_57608,1967-05,282.51392,29.122375
2_6_93_57608,1967-06,288.616,45.529648
2_6_93_57608,1967-07,294.33032,2.0979004
2_6_93_57608,1967-08,294.72043,2.7713013
2_6_93_57608,1967-09,289.3653,10.950104
2_6_93_57608,1967-10,281.50177,47.191742
2_6_93_57608,1967-11,278.16898,67.60356
2_6_93_57608,1967-12,269.60837,160.8631
2_6_93_57608,1968-01,270.94943,329.6575
2_6_93_57608,1968-02,275.6402,157.84183
2_6_93_57608,1968-03,275.24664,132.50372
2_6_93_57608,1968-04,277.39246,4.9057264
2_6_93_57608,1968-05,282.80945,72.446465
2_6_93_57608,1968-06,288.51846,3.0744858
2_6_93_57608,1968-07,293.6474,12.07423
2_6_93_57608,1968-08,288.7085,57.812122
2_6_93_57608,1968-09,287.3913,0.27096415
2_6_93_57608,1968-10,280.88068,66.821594
2_6_93_57608,1968-11,275.67755,91.012375
2_6_93_57608,1968-12,269.27176,237.39398
2_6_93_57608,1969-01,269.70547,229.27277
2_6_93_57608,1969-02,270.48456,198.79123
2_6_93_57608,1969-03,273.73715,18.15789
2_6_93_57608,1969-04,277.15985,56.946632
2_6_93_57608,1969-05,285.6981,5.331257
2_6_93_57608,1969-06,288.40576,51.61109
2_6_93_57608,1969-07,292.9911,0.50429535
2_6_93_57608,1969-08,291.93988,0.0
2_6_93_57608,1969-09,288.0552,2.759657
2_6_93_57608,1969-10,278.34555,55.80275
2_6_93_57608,1969-11,277.42175,46.41165
2_6_93_57608,1969-12,273.52267,319.72864
2_6_93_57608,1970-01,272.19937,391.9882
2_6_93_57608,1970-02,274.8821,75.02648
2_6_93_57608,1970-03,274.27933,53.72065
2_6_93_57608,1970-04,275.17905,20.693062
2_6_93_57608,1970-05,284.6177,12.981485
2_6_93_57608,1970-06,289.8131,26.193083
2_6_93_57608,1970-07,293.5354,0.5425415
2_6_93_57608,1970-08,292.41763,0.107933044
2_6_93_57608,1970-09,285.67303,0.54395556
2_6_93_57608,1970-10,279.63925,61.562218
2_6_93_57608,1970-11,275.67258,273.57098
2_6_93_57608,1970-12,269.7371,302.2705
2_6_93_57608,1971-01,271.8458,131.42322
2_6_93_57608,1971-02,273.2134,45.310204
2_6_93_57608,1971-03,271.9134,156.27588
2_6_93_57608,1971-04,276.21002,42.286835
2_6_93_57608,1971-05,282.01688,40.91265
2_6_93_57608,1971-06,286.60483,13.291893
